Asset ID,Asset No.,Date,Time(CDT),Speed(MPH),Heading,Log Reason,Distance Traveled(Miles),Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),Status Mask,Fuel Counter(Gallon),Location
213,417,2017-03-03 07:24:53,1488547493,36.1,95.78,Standard,0.6,39.0780936,-92.3498361,,,288.93,,-2,8223,0.00,Water Distribution
213,417,2017-03-03 07:25:18,1488547518,31,88.87,Standard,0.8,39.0778933,-92.3457506,,,289.15,,0,8223,0.00,Water Distribution
213,417,2017-03-03 07:25:36,1488547536,31.9,66.81,Standard,0.9,39.0787871,-92.3429949,,,289.32,,0,8223,0.00,Water Distribution
213,417,2017-03-03 07:25:54,1488547554,25.1,77.08,Standard,1.1,39.0795745,-92.3405121,,,289.46,,-1,8223,0.00,Water Distribution
213,417,2017-03-03 07:26:03,1488547563,0,91.59,Motion Stop,1.1,39.079611,-92.339856,,,289.49,,-18,9247,0.00,Water Distribution
213,417,2017-03-03 07:26:13,1488547573,5.3,92.72,Motion Start,1.1,39.0795946,-92.3398149,,,289.49,,13,9247,0.00,Water Distribution
213,417,2017-03-03 07:26:43,1488547603,32.9,94.49,Standard,1.3,39.0794198,-92.335921,,,289.71,,0,8223,0.00,Water Distribution
213,417,2017-03-03 07:27:01,1488547621,33.7,136.38,Standard,1.5,39.078332,-92.3334228,,,289.87,,0,8223,0.00,Water Distribution
213,417,2017-03-03 07:27:19,1488547639,26.2,113.92,Standard,1.6,39.0771684,-92.3309324,,,290.03,,-6,8223,0.00,Water Distribution
213,417,2017-03-03 07:27:29,1488547649,0,117.99,Motion Stop,1.7,39.0769687,-92.3303645,,,290.06,,-8,9247,0.00,Water Distribution
213,417,2017-03-03 07:28:18,1488547698,8.3,125.01,Motion Start,1.7,39.0769702,-92.3303142,,,290.06,,24,9247,0.00,Water Distribution
217,203,2017-03-03 07:28:24,1488547704,0.1,197.47,"Power On, Motion Start",0,38.962539,-92.3170261,,,50.3,,0,9247,0.00,Water Distribution
213,417,2017-03-03 07:28:36,1488547716,50.3,181.39,Standard,1.8,39.0746685,-92.3302642,,,290.22,,8,8223,0.00,Water Distribution
213,417,2017-03-03 07:29:01,1488547741,68.7,181.27,Standard,2.3,39.0681732,-92.3304504,,,290.67,,-2,8223,0.00,Water Distribution
217,203,2017-03-03 07:29:15,1488547755,9.7,90.31,Standard,0,38.9624384,-92.3167589,,,50.33,,8,8223,0.00,Water Distribution
213,417,2017-03-03 07:29:23,1488547763,61.4,181.40,Standard,2.7,39.0625756,-92.3306202,,,291.06,,0,8223,0.00,Water Distribution
217,203,2017-03-03 07:29:33,1488547773,11.3,126.06,Standard,0.1,38.9623219,-92.3156562,,,50.39,,-2,8223,0.00,Water Distribution
213,417,2017-03-03 07:29:48,1488547788,71.6,181.35,Standard,3.1,39.0559841,-92.3307642,,,291.51,,2,8223,0.00,Water Distribution
217,203,2017-03-03 07:29:51,1488547791,3.5,347.01,Standard,0.1,38.9624838,-92.3151234,,,50.44,,-7,8223,0.00,Water Distribution
217,203,2017-03-03 07:29:53,1488547793,0,344.97,Motion Stop,0.1,38.9624937,-92.3151193,,,50.44,,-8,9247,0.00,Water Distribution
213,417,2017-03-03 07:31:01,1488547861,75.1,176.00,Standard,4.6,39.0345578,-92.3313944,,,292.99,,0,8223,0.00,Water Distribution
213,417,2017-03-03 07:31:19,1488547879,70.8,142.01,Standard,5,39.0297709,-92.3287112,,,293.36,,-1,8223,0.00,Water Distribution
213,417,2017-03-03 07:31:37,1488547897,70.3,135.53,Standard,5.3,39.025848,-92.3245753,,,293.71,,0,8223,0.00,Water Distribution
213,417,2017-03-03 07:31:55,1488547915,70.8,124.72,Standard,5.7,39.0227549,-92.3194351,,,294.06,,0,8223,0.00,Water Distribution
221,254,2017-03-03 07:31:56,1488547916,5.7,159.89,Motion Start,0,38.8416084,-92.3313817,,,127.95,,25,9247,0.00,Water Distribution
221,254,2017-03-03 07:32:16,1488547936,20.4,90.02,Standard,0,38.8411508,-92.3308566,,,128,,13,8223,0.00,Water Distribution
217,203,2017-03-03 07:32:27,1488547947,6.6,240.19,Motion Start,0.1,38.9624475,-92.3151125,,,50.44,,20,9247,0.00,Water Distribution
213,417,2017-03-03 07:32:32,1488547952,66.4,131.21,Standard,6.4,39.0168125,-92.3085114,,,294.77,,0,8223,0.00,Water Distribution
221,254,2017-03-03 07:32:34,1488547954,22,358.59,Standard,0.2,38.8414579,-92.328722,,,128.13,,0,8223,0.00,Water Distribution
217,203,2017-03-03 07:32:45,1488547965,13.9,3.89,Standard,0.2,38.9626476,-92.315649,,,50.49,,2,8223,0.00,Water Distribution
213,417,2017-03-03 07:32:50,1488547970,67.8,166.65,Standard,6.7,39.0126829,-92.305438,,,295.11,,2,8223,0.00,Water Distribution
221,254,2017-03-03 07:33:02,1488547982,36.1,359.19,Standard,0.4,38.8444454,-92.3280604,,,128.35,,1,8223,0.00,Water Distribution
217,203,2017-03-03 07:33:04,1488547984,6.5,359.79,Standard,0.3,38.9638221,-92.3156241,,,50.57,,-13,8223,0.00,Water Distribution
217,203,2017-03-03 07:33:07,1488547987,0,0.30,Motion Stop,0.3,38.9638405,-92.3156173,,,50.57,,-12,9247,0.00,Water Distribution
213,417,2017-03-03 07:33:08,1488547988,68.7,171.77,Standard,7.1,39.0077433,-92.3044764,,,295.45,,0,8223,0.00,Water Distribution
217,203,2017-03-03 07:33:15,1488547995,4.9,14.15,Motion Start,0.3,38.9638643,-92.3155982,,,50.57,,14,9247,0.00,Water Distribution
221,254,2017-03-03 07:33:20,1488548000,39.9,91.52,Standard,0.6,38.8451253,-92.3258477,,,128.51,,7,8223,0.00,Water Distribution
213,417,2017-03-03 07:33:26,1488548006,68.8,155.62,Standard,7.4,39.0028906,-92.303135,,,295.8,,0,8223,0.00,Water Distribution
217,203,2017-03-03 07:33:33,1488548013,39.1,90.16,Standard,0.4,38.963915,-92.3132103,,,50.71,,4,8223,0.00,Water Distribution
213,417,2017-03-03 07:33:44,1488548024,70.7,137.90,Standard,7.8,38.9989702,-92.2992433,,,296.14,,4,8223,0.00,Water Distribution
221,254,2017-03-03 07:33:46,1488548026,30.9,92.03,Standard,0.8,38.8450712,-92.3204205,,,128.8,,-12,8223,0.00,Water Distribution
217,203,2017-03-03 07:33:51,1488548031,21.3,132.15,Standard,0.6,38.9637092,-92.3102482,,,50.87,,-1,8223,0.00,Water Distribution
221,254,2017-03-03 07:34:04,1488548044,47.3,359.21,Standard,1,38.8468269,-92.3199948,,,128.94,,10,8223,0.00,Water Distribution
217,203,2017-03-03 07:34:09,1488548049,14.5,271.49,Standard,0.7,38.9626441,-92.3103464,,,50.96,,4,8223,0.00,Water Distribution
221,254,2017-03-03 07:34:22,1488548062,43.5,26.44,Standard,1.2,38.8499397,-92.3189426,,,129.17,,-1,8223,0.00,Water Distribution
217,203,2017-03-03 07:34:27,1488548067,8.3,279.42,Standard,0.7,38.9626951,-92.3120594,,,51.05,,-9,8223,0.00,Water Distribution
221,254,2017-03-03 07:34:40,1488548080,39.5,14.19,Standard,1.4,38.8526914,-92.3176231,,,129.38,,1,8223,0.00,Water Distribution
217,203,2017-03-03 07:34:45,1488548085,30,31.06,Standard,0.8,38.9639325,-92.3115815,,,51.15,,3,8223,0.00,Water Distribution
213,417,2017-03-03 07:34:49,1488548089,69.3,144.10,Standard,9,38.9855943,-92.2829645,,,297.41,,2,8223,0.00,Water Distribution
221,254,2017-03-03 07:34:58,1488548098,37.7,2.05,Standard,1.6,38.8552781,-92.3159909,,,129.58,,0,8223,0.00,Water Distribution
217,203,2017-03-03 07:35:03,1488548103,40.5,37.89,Standard,1,38.9659619,-92.3095261,,,51.32,,1,8223,0.00,Water Distribution
213,417,2017-03-03 07:35:07,1488548107,68.9,182.63,Standard,9.4,38.9807026,-92.2811889,,,297.77,,4,8223,0.00,Water Distribution
